Events
100
Subject,Context,Name,Time (s),Description
s2702tdvg,Left,Foot Strike,5.32,The instant the heel strikes the ground
s2702tdvg,Left,Foot Off,6.51,The instant the toe leaves the ground
s2702tdvg,Right,Foot Strike,4.66,The instant the heel strikes the ground
s2702tdvg,Right,Foot Off,5.63,The instant the toe leaves the ground

Devices
1000
,,FP1 (3979) - Force,,,FP1 (3979) - Moment,,,FP1 (3979) - CoP,,,FP2 (3085) - Force,,,FP2 (3085) - Moment,,,FP2 (3085) - CoP,,,Imported Analog EMG - Voltage,,,,,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,S1x,S1y,S1z,S2x,S2y,S2z,xpc sync
,,N,N,N,mm.N,mm.N,mm.N,mm,mm,mm,N,N,N,mm.N,mm.N,mm.N,mm,mm,mm,V,V,V,V,V,V,V
704,0,-18.7437,0,0,-18.8321,-2.0375,5.45287,-0.18523,-0.021111,-0.050569,-32.1941,6.26036e-015,-0.306334,0,0,-0.0575008,11.2249,-9.35964,76.7744,84.4649,1555.18,523.598,448.605,448.605,448.605,75.8558,-72.7496,87.7345,48.7879,1883.96,94.6758,247.836,247.836,247.836,-91.1674,11.8706,-14.5561,,,,,,,36.0474,0.683289,15.937,0.301,0.154123,1.74285,-128.198,40.0842,2.44524,0,0,-0.0805995,-8.10556,0.596286,-34.7569,0.134201,-0.0775072,0.67422,39.8091,-25.9589,1.78083,0,0,0.00649735,,,,22.5007,-1.524,-2.76039,11.423,-22.5072,110.108,105.084,1716.41,110.37,421.645,421.645,421.645,75.8559,-72.7496,87.7346,28.0253,1963.9,96.3047,82.6119,82.612,82.612,-18.5642,17.0438,91.7437,165.465,1454.74,960.245,166.813,166.813,166.813,8.59804,0,0,8.84425,1.90409,-13.4992,-0.143908,0.0106084,-0.0175814,-16.2507,1.03477e-015,-2.74015,0,0,0.00307627,-8.52395,17.1295,117.654,240.013,1342.39,549.629,427.514,427.514,427.514,62.3163,-59.841,67.0743,216.847,1376.36,72.7291,254.432,254.432,254.432,-80.2541,5.77695,-2.91263,,,,,,,6.75371,2.36242,25.7879,-0.132759,0.148535,1.60135,35.9284,-32.9012,-4.61748,0,0,0.0108744,-0.367251,5.27175,-17.2632,-0.08325,0.066781,0.600223,-25.0691,-13.1655,-2.65996,0,0,0.0142903,,,,22.5007,1.524,2.76039,-7.79646,20.2339,99.617,192.876,1202.35,121.026,430.759,430.759,430.759,62.3163,-59.841,67.0743,221.156,1459.84,58.391,84.8105,84.8105,84.8105
705,0,-19.6977,0,0,-19.7963,-2.06137,5.60785,-0.196494,-0.0193064,-0.0711101,-36.4361,3.75104e-015,-0.387798,0,0,-0.0516275,10.8275,-9.20204,76.601,83.4758,1560,523.317,448.385,448.385,448.385,74.4066,-72.1778,88.4084,50.9167,1886.02,90.2111,247.836,247.836,247.836,-89.8265,12.4204,-14.1203,,,,,,,35.7113,0.824868,15.7353,0.184797,0.139817,1.77087,-63.7565,31.3554,2.104,0,0,-0.0461346,-8.15273,0.647431,-34.876,0.0751162,-0.0506382,0.703102,26.2113,-21.0552,2.07406,0,0,0.00269762,,,,22.5517,-1.28123,-2.46159,10.9877,-22.305,110.08,105.761,1718.41,109.942,420.848,420.848,420.848,74.4066,-72.1778,88.4085,30.7628,1966.14,89.9685,82.6119,82.612,82.612,-18.4392,17.2075,91.3988,163.434,1461.93,960.258,166.813,166.813,166.813,8.7161,0,0,8.96745,1.91131,-13.5438,-0.144156,0.00966511,-0.0182159,-16.0657,-1.89708e-015,-2.84914,0,0,0.00321665,-8.72777,17.2793,117.601,238.581,1347.61,549.774,427.612,427.612,427.612,61.9154,-59.6548,67.3737,216.886,1376.98,72.6114,254.432,254.432,254.432,-79.8281,5.61667,-2.91654,,,,,,,6.58217,2.08651,26.0749,-0.138559,0.128841,1.59776,34.7891,-21.8527,-4.79409,0,0,0.0113412,-0.000744784,5.35028,-17.1916,-0.0828238,0.0568463,0.600424,-26.6485,-11.8761,-2.75937,0,0,0.0188552,,,,22.5517,1.28123,2.46159,-8.3509,20.5915,99.5954,192.853,1203.33,122.159,431.012,431.012,431.012,61.9154,-59.6547,67.3736,221.201,1460.35,57.6531,84.8105,84.8105,84.8105
706,0,-20.4268,0,0,-20.5224,-2.03122,5.41211,-0.206171,-0.0164762,-0.0854359,-39.9822,-1.93157e-015,-0.531715,0,0,-0.0384717,10.4429,-9.01681,76.2485,82.3582,1564.78,523.153,448.156,448.155,448.156,73.2187,-71.5418,88.9081,52.88,1887.55,86.3066,247.836,247.836,247.836,-88.6549,12.7518,-13.7556,,,,,,,35.3613,0.977679,15.7317,0.0895804,0.136769,1.79531,-12.2421,31.7035,2.10687,0,0,-0.02135,-8.1669,0.72178,-34.8598,0.032108,-0.0230437,0.726454,17.5155,-14.8386,2.15137,0,0,0.00052468,,,,22.5894,-1.03526,-2.18536,10.5401,-22.0257,109.742,106.548,1720.02,109.54,420.046,420.046,420.046,73.2187,-71.5418,88.9081,33.2364,1967.77,84.4229,82.6119,82.6119,82.612,-18.3003,17.3679,91.0763,161.335,1469.14,960.347,166.813,166.813,166.813,8.84194,0,0,9.0986,1.91814,-13.5859,-0.144318,0.00892729,-0.018475,-15.749,-3.79416e-016,-2.8972,0,0,0.00332701,-8.91676,17.3822,117.565,237.157,1353.16,549.854,427.759,427.759,427.759,61.5119,-59.4384,67.7021,216.928,1377.65,72.4954,254.432,254.432,254.432,-79.3774,5.45307,-2.89556,,,,,,,6.44118,1.79109,26.3487,-0.142808,0.107517,1.59892,32.966,-10.6947,-4.87028,0,0,0.0125102,0.430352,5.46658,-17.1072,-0.0819021,0.047536,0.602315,-27.8539,-11.0784,-2.79857,0,0,0.0237795,,,,22.5894,1.03526,2.18536,-8.93482,20.9772,99.5911,192.909,1204.38,123.367,431.256,431.256,431.256,61.5119,-59.4384,67.7021,221.212,1460.9,56.8815,84.8105,84.8105,84.8105
707,0,-20.8846,0,0,-20.9629,-1.94351,4.84205,-0.212498,-0.01232,-0.0929289,-42.2146,-7.45035e-015,-0.602008,0,0,-0.0190958,10.0696,-8.79189,75.6603,81.0888,1569.45,523.1,447.912,447.912,447.912,72.3338,-70.8556,89.1817,54.644,1888.51,83.0762,247.836,247.836,247.836,-87.6938,12.8258,-13.4612,,,,,,,34.9885,1.13615,15.9814,0.0208749,0.142991,1.81281,23.8736,39.7366,2.43925,0,0,-0.00629471,-8.15363,0.814797,-34.7224,0.00647897,0.00238528,0.741301,13.4295,-7.64492,2.04977,0,0,-0.00116579,,,,22.6128,-0.786097,-1.92856,10.082,-21.6629,109.05,107.423,1721.1,109.143,419.249,419.249,419.249,72.3338,-70.8556,89.1817,35.4131,1968.78,79.8432,82.6119,82.6119,82.6119,-18.1468,17.5236,90.7735,159.172,1476.34,960.518,166.813,166.813,166.813,8.97475,0,0,9.23685,1.92436,-13.6244,-0.14443,0.00841399,-0.0186024,-15.2764,-1.65563e-015,-2.85724,0,0,0.00333378,-9.08766,17.433,117.561,235.761,1359.04,549.86,427.956,427.956,427.956,61.106,-59.1864,68.0609,216.971,1378.36,72.3784,254.432,254.432,254.432,-78.8985,5.28811,-2.84704,,,,,,,6.33521,1.47493,26.6274,-0.14803,0.0849532,1.60612,31.7311,0.217551,-4.8326,0,0,0.0150894,0.930327,5.6281,-17.0222,-0.0821189,0.0389388,0.606616,-28.9552,-10.9049,-2.75128,0,0,0.0291808,,,,22.6128,0.786097,1.92856,-9.54826,21.3949,99.6047,193.053,1205.5,124.658,431.489,431.49,431.489,61.1061,-59.1865,68.061,221.184,1461.48,56.0684,84.8105,84.8105,84.8105
708,0,-21.0406,0,0,-21.0919,-1.79975,3.90566,-0.21379,-0.0070677,-0.0921759,-42.6294,-2.20751e-015,-0.543777,0,0,0.00312607,9.70529,-8.52175,74.8139,79.6475,1573.95,523.157,447.65,447.65,447.65,71.7675,-70.1462,89.2005,56.1811,1888.88,80.5919,247.836,247.836,247.836,-86.972,12.6321,-13.2298,,,,,,,34.5868,1.29476,16.5056,-0.0120199,0.155718,1.81903,40.0012,53.8682,3.07776,0,0,-0.00448589,-8.11793,0.923836,-34.4757,0.00206401,0.0215652,0.744521,14.4112,-0.303008,1.78687,0,0,-0.0032079,,,,22.621,-0.534451,-1.68792,9.614,-21.2174,107.994,108.344,1721.62,108.735,418.479,418.479,418.479,71.7675,-70.1462,89.2005,37.2748,1969.18,76.3439,82.612,82.6119,82.6119,-17.9787,17.6727,90.4874,156.95,1483.54,960.776,166.813,166.813,166.813,9.11088,0,0,9.37839,1.92993,-13.6587,-0.144518,0.00821966,-0.0184094,-14.6373,1.37969e-015,-2.72222,0,0,0.00315622,-9.23766,17.4281,117.609,234.415,1365.29,549.786,428.202,428.202,428.203,60.6949,-58.8924,68.4509,217.016,1379.13,72.2551,254.432,254.432,254.432,-78.3855,5.12394,-2.76995,,,,,,,6.26805,1.13716,26.9337,-0.155314,0.0607323,1.61943,31.1896,11.0848,-4.64092,0,0,0.0192961,1.50072,5.84353,-16.9534,-0.0832635,0.0309476,0.613636,-29.7539,-11.4261,-2.61127,0,0,0.034831,,,,22.621,0.534451,1.68792,-10.1901,21.8487,99.6358,193.287,1206.7,126.044,431.713,431.713,431.713,60.6949,-58.8924,68.4509,221.114,1462.11,55.2005,84.8105,84.8105,84.8106
709,0,-20.8898,0,0,-20.9131,-1.60648,2.64357,-0.209668,-0.00168224,-0.0840674,-41.0946,2.06954e-015,-0.400446,0,0,0.0233636,9.34758,-8.20853,73.7259,78.0228,1578.28,523.328,447.366,447.366,447.366,71.5029,-69.4494,88.9683,57.4748,1888.7,78.8644,247.836,247.836,247.836,-86.4979,12.1949,-13.049,,,,,,,34.1536,1.44823,17.2857,-0.0136373,0.168168,1.81454,37.8838,69.8145,3.84749,0,0,-0.0153126,-8.06361,1.04817,-34.1305,0.0148442,0.0320156,0.736569,19.3556,6.31485,1.37874,0,0,-0.00593055,,,,22.6133,-0.282019,-1.45978,9.13536,-20.6975,106.601,109.249,1721.54,108.305,417.763,417.762,417.762,71.503,-69.4494,88.9683,38.8223,1969.03,73.9483,82.6119,82.6119,82.6119,-17.7973,17.8126,90.2148,154.673,1490.73,961.125,166.813,166.813,166.813,9.24305,0,0,9.51576,1.93487,-13.6892,-0.144729,0.0083908,-0.0178168,-13.8617,6.55355e-016,-2.48554,0,0,0.00273697,-9.36478,17.3648,117.734,233.149,1371.93,549.638,428.494,428.494,428.494,60.2727,-58.5488,68.8724,217.06,1379.96,72.1178,254.432,254.432,254.431,-77.8298,4.96305,-2.66494,,,,,,,6.24291,0.777345,27.294,-0.166737,0.0346995,1.63794,32.0083,22.0813,-4.27471,0,0,0.0254437,2.13962,6.12346,-16.9222,-0.085999,0.0231536,0.623443,-30.2744,-12.6049,-2.37279,0,0,0.040745,,,,22.6133,0.282019,1.45978,-10.8573,22.3425,99.6822,193.61,1208.01,127.543,431.927,431.927,431.927,60.2728,-58.5489,68.8724,221.003,1462.77,54.2577,84.8105,84.8105,84.8105
710,0,-20.4546,0,0,-20.4587,-1.37435,1.12437,-0.200753,0.0026378,-0.0686773,-37.8434,-6.89847e-016,-0.243851,0,0,0.0374445,8.99328,-7.86097,72.4479,76.2171,1582.44,523.618,447.059,447.059,447.059,71.4938,-68.8025,88.5207,58.5237,1888.05,77.8386,247.836,247.836,247.836,-86.2564,11.569,-12.9032,,,,,,,33.6898,1.59235,18.2677,0.0179838,0.175605,1.79739,16.2956,84.6494,4.71216,0,0,-0.0404504,-7.99371,1.18792,-33.6971,0.0447648,0.0311467,0.717934,28.5203,11.0422,0.881531,0,0,-0.00955395,,,,22.5894,-0.0312322,-1.24008,8.64455,-20.1183,104.93,110.072,1720.92,107.853,417.127,417.127,417.127,71.4938,-68.8025,88.5208,40.0761,1968.4,72.5809,82.6119,82.612,82.612,-17.6045,17.9407,89.9524,152.346,1497.89,961.569,166.813,166.813,166.813,9.36003,0,0,9.63738,1.93926,-13.7162,-0.145313,0.00884865,-0.0169309,-13.0238,-5.8637e-016,-2.12712,0,0,0.00205778,-9.46873,17.241,117.958,231.998,1378.95,549.422,428.826,428.826,428.826,59.8302,-58.1467,69.3253,217.1,1380.85,71.9567,254.431,254.431,254.432,-77.2202,4.80833,-2.53429,,,,,,,6.2624,0.394957,27.7369,-0.180175,0.00546978,1.66104,33.4916,33.5828,-3.68399,0,0,0.033419,2.84087,6.48095,-16.9526,-0.0897015,0.0155124,0.63631,-30.3909,-14.3902,-2.01657,0,0,0.0468533,,,,22.5894,0.0312322,1.24008,-11.5446,22.8798,99.7403,194.013,1209.45,129.18,432.129,432.129,432.129,59.8302,-58.1467,69.3252,220.85,1463.48,53.2146,84.8105,84.8105,84.8105
711,0,-19.7834,0,0,-19.7843,-1.1175,-0.558422,-0.188836,0.00478617,-0.0483799,-33.4561,-9.65786e-016,-0.14422,0,0,0.0436244,8.63881,-7.49311,71.0592,74.2514,1586.45,524.03,446.73,446.73,446.73,71.6722,-68.2386,87.9191,59.3409,1887.02,77.4025,247.836,247.836,247.836,-86.2114,10.8307,-12.7763,,,,,,,33.1991,1.72443,19.3695,0.0716187,0.171523,1.77094,-19.6669,94.3218,5.56301,0,0,-0.0752889,-7.91079,1.34268,-33.1902,0.0851105,0.0190066,0.692184,40.6749,13.1169,0.367939,0,0,-0.0137858,,,,22.5491,0.214744,-1.02444,8.1401,-19.5004,103.076,110.753,1719.85,107.389,416.595,416.595,416.595,71.6722,-68.2386,87.9192,41.0716,1967.41,72.079,82.6119,82.612,82.612,-17.4031,18.0535,89.6967,149.975,1505.02,962.112,166.813,166.813,166.813,9.4475,0,0,9.72851,1.9432,-13.7405,-0.146588,0.0093815,-0.0160561,-12.2351,8.62309e-016,-1.61052,0,0,0.00114106,-9.55105,17.0548,118.307,231.002,1386.38,549.156,429.188,429.188,429.188,59.3554,-57.6762,69.8085,217.136,1381.82,71.7629,254.431,254.432,254.431,-76.5433,4.66308,-2.38204,,,,,,,6.32862,-0.0105285,28.2899,-0.19826,-0.0271434,1.68672,36.7396,45.4978,-2.86175,0,0,0.0433078,3.59442,6.93164,-17.0684,-0.0958196,0.00773337,0.651661,-30.4902,-16.5892,-1.50675,0,0,0.0539105,,,,22.5491,-0.214744,1.02444,-12.245,23.4639,99.8046,194.481,1211.04,130.984,432.314,432.314,432.314,59.3554,-57.6762,69.8085,220.661,1464.23,52.0436,84.8105,84.8105,84.8104
712,0,-18.9415,0,0,-18.9573,-0.851955,-2.29713,-0.17593,0.00424759,-0.0257489,-28.6391,3.20779e-015,-0.134101,0,0,0.0428849,8.28043,-7.1216,69.6534,72.166,1590.37,524.564,446.383,446.383,446.382,71.9623,-67.7809,87.2371,59.9498,1885.75,77.41,247.836,247.836,247.836,-86.313,10.0621,-12.6557,,,,,,,32.687,1.84356,20.4949,0.137416,0.155238,1.73632,-64.4022,97.265,6.34684,0,0,-0.114557,-7.81735,1.51027,-32.6298,0.129831,-0.00205415,0.662831,54.5955,12.3247,-0.0969774,0,0,-0.0181023,,,,22.4929,0.452033,-0.808603,7.62182,-18.8675,101.151,111.253,1718.46,106.93,416.182,416.182,416.182,71.9623,-67.7808,87.237,41.8502,1966.19,72.2267,82.6119,82.6119,82.6118,-17.197,18.1477,89.4442,147.566,1512.1,962.752,166.813,166.813,166.813,9.48897,0,0,9.77225,1.94713,-13.7648,-0.148961,0.00976629,-0.0151888,-11.6397,1.66426e-015,-0.902144,0,0,2.51528e-005,-9.6157,16.8044,118.799,230.209,1394.21,548.856,429.57,429.57,429.57,58.8341,-57.1277,70.3195,217.167,1382.87,71.531,254.431,254.432,254.431,-75.7843,4.53098,-2.21424,,,,,,,6.44326,-0.439575,28.9776,-0.216016,-0.0638576,1.71387,39.9326,57.9762,-1.74936,0,0,0.0545272,4.3861,7.49342,-17.2899,-0.102641,0.000179516,0.66939,-30.3139,-19.0359,-0.809722,0,0,0.061892,,,,22.4929,-0.452033,0.808603,-12.9495,24.098,99.8694,194.997,1212.82,132.991,432.47,432.47,432.47,58.8341,-57.1277,70.3196,220.443,1465.02,50.7194,84.8105,84.8105,84.8105
713,0,-18.0007,0,0,-18.0458,-0.593835,-3.98314,-0.163784,0.00122179,-0.00438391,-24.046,2.37997e-015,-0.213831,0,0,0.0378403,7.91457,-6.7625,68.3213,70.0152,1594.21,525.212,446.021,446.021,446.021,72.2937,-67.4397,86.5476,60.3805,1884.36,77.7069,247.836,247.836,247.836,-86.5065,9.33692,-12.5343,,,,,,,32.159,1.94993,21.5509,0.20013,0.126631,1.69749,-109.227,92.4088,6.93282,0,0,-0.149785,-7.71663,1.68608,-32.0429,0.170221,-0.0280751,0.634061,67.9937,9.0262,-0.483785,0,0,-0.0215548,,,,22.4211,0.676073,-0.588584,7.09126,-18.243,99.2727,111.555,1716.91,106.499,415.894,415.894,415.894,72.2937,-67.4397,86.5476,42.4518,1964.86,72.7928,82.6119,82.6119,82.612,-16.9903,18.2195,89.1919,145.127,1519.14,963.486,166.813,166.813,166.813,9.46793,0,0,9.75175,1.95166,-13.7927,-0.152758,0.00983285,-0.0146693,-11.3746,1.00028e-015,0.0134492,0,0,-0.00127848,-9.66876,16.4874,119.448,229.67,1402.45,548.543,429.963,429.963,429.963,58.2504,-56.493,70.8537,217.195,1384.02,71.2636,254.432,254.432,254.432,-74.9291,4.41596,-2.03944,,,,,,,6.60757,-0.892114,29.8163,-0.230074,-0.103861,1.73983,42.1078,70.4319,-0.342732,0,0,0.0663072,5.19904,8.18514,-17.6309,-0.109765,-0.00628825,0.68889,-29.9863,-21.6308,0.090546,0,0,0.0713667,,,,22.4211,-0.676073,0.588584,-13.648,24.7852,99.9276,195.539,1214.83,135.242,432.576,432.576,432.576,58.2505,-56.4931,70.8537,220.214,1465.86,49.2257,84.8105,84.8105,84.8106
714,0,-17.0279,0,0,-17.1098,-0.357329,-5.52193,-0.153469,-0.003524,0.0132153,-20.1403,-2.58693e-016,-0.368212,0,0,0.0312354,7.53813,-6.42861,67.1375,67.8595,1598.01,525.959,445.652,445.653,445.653,72.6109,-67.2128,85.911,60.666,1883,78.1531,247.836,247.836,247.836,-86.7414,8.70973,-12.411,,,,,,,31.6195,2.04437,22.4617,0.250915,0.0902957,1.65625,-147.908,81.2683,7.23562,0,0,-0.175944,-7.61269,1.86356,-31.4597,0.201263,-0.0547183,0.60817,79.1452,3.97284,-0.802092,0,0,-0.0233824,,,,22.3345,0.881988,-0.361457,6.55189,-17.6472,97.5456,111.675,1715.35,106.116,415.728,415.728,415.728,72.6109,-67.2127,85.911,42.9108,1963.55,73.5669,82.6119,82.6119,82.6119,-16.7878,18.2652,88.9381,142.669,1526.13,964.305,166.813,166.813,166.813,9.37007,0,0,9.65246,1.9577,-13.8299,-0.158151,0.00951827,-0.0143906,-11.5393,2.20751e-015,1.12022,0,0,-0.00280111,-9.71807,16.1004,120.255,229.434,1411.09,548.234,430.358,430.358,430.359,57.5881,-55.7672,71.4035,217.231,1385.26,70.9749,254.432,254.432,254.432,-73.9654,4.32195,-1.86881,,,,,,,6.8227,-1.36728,30.8105,-0.236431,-0.145977,1.76328,41.4616,82.52,1.36658,0,0,0.0780311,6.01553,9.02476,-18.0947,-0.115232,-0.010767,0.709697,-29.2082,-24.2397,1.17886,0,0,0.0820107,,,,22.3345,-0.881988,0.361457,-14.3306,25.5284,99.971,196.082,1217.11,137.783,432.605,432.605,432.605,57.5881,-55.7672,71.4035,219.997,1466.73,47.5612,84.8105,84.8105,84.8105
715,0,-16.0778,0,0,-16.1963,-0.153086,-6.84441,-0.145485,-0.00889386,0.0253763,-17.1696,-1.24173e-015,-0.570355,0,0,0.0250427,7.14896,-6.12797,66.1518,65.7547,1601.8,526.782,445.283,445.283,445.283,72.8771,-67.0871,85.3692,60.8402,1881.75,78.6365,247.836,247.836,247.836,-86.9769,8.21193,-12.289,,,,,,,31.0716,2.12727,23.1777,0.283267,0.0511473,1.61521,-175.544,66.0458,7.18633,0,0,-0.190078,-7.51011,2.03552,-30.9086,0.219533,-0.0782562,0.586898,86.5797,-1.88931,-1.07445,0,0,-0.0231882,,,,22.2339,1.06472,-0.125436,6.00853,-17.0946,96.048,111.645,1713.91,105.796,415.67,415.669,415.67,72.8771,-67.0871,85.3691,43.2569,1962.36,74.3795,82.6119,82.6119,82.6119,-16.594,18.2814,88.6817,140.206,1533.07,965.2,166.813,166.813,166.813,9.18518,0,0,9.4641,1.96644,-13.8838,-0.165099,0.00876581,-0.015107,-12.1703,1.37969e-015,2.37982,0,0,-0.00459529,-9.77233,15.6387,121.207,229.543,1420.14,547.941,430.75,430.751,430.751,56.8311,-54.9495,71.9584,217.29,1386.63,70.6932,254.432,254.432,254.431,-72.8845,4.25262,-1.71606,,,,,,,7.09017,-1.86285,31.9501,-0.235699,-0.186331,1.78182,38.7739,92.6773,3.27875,0,0,0.0883929,6.8194,10.0271,-18.6723,-0.120641,-0.0119109,0.730635,-28.5755,-26.8657,2.41724,0,0,0.0949841,,,,22.2339,-1.06472,0.125436,-14.9888,26.3305,99.9907,196.6,1219.71,140.66,432.523,432.523,432.523,56.8311,-54.9495,71.9584,219.83,1467.65,45.7446,84.8105,84.8105,84.8105
716,0,-15.1887,0,0,-15.3383,0.0127031,-7.91255,-0.139833,-0.0138231,0.0316023,-15.1824,3.41474e-015,-0.789117,0,0,0.0202082,6.7462,-5.86367,65.3875,63.7447,1605.56,527.655,444.917,444.917,444.917,73.0729,-67.0433,84.9437,60.9356,1880.7,79.0779,247.836,247.836,247.836,-87.1845,7.85313,-12.1729,,,,,,,30.517,2.19822,23.6768,0.296772,0.0141061,1.57697,-190.439,49.4014,6.78309,0,0,-0.192685,-7.41321,2.19566,-30.411,0.224834,-0.0963754,0.570797,89.6813,-7.68601,-1.3171,0,0,-0.0211512,,,,22.1204,1.21962,0.119882,5.46646,-16.5936,94.8244,111.509,1712.68,105.547,415.699,415.699,415.699,73.0729,-67.0432,84.9437,43.5158,1961.36,75.1112,82.6119,82.6119,82.6119,-16.4134,18.2653,88.4233,137.75,1539.95,966.152,166.813,166.813,166.813,8.90852,0,0,9.18215,1.97964,-13.965,-0.173124,0.00766789,-0.0165754,-13.1968,-1.65563e-015,3.71492,0,0,-0.00666527,-9.84012,15.0965,122.28,230.026,1429.6,547.672,431.137,431.137,431.137,55.9655,-54.0446,72.5058,217.392,1388.13,70.4621,254.432,254.432,254.432,-71.6818,4.21117,-1.5967,,,,,,,7.41178,-2.37527,33.2098,-0.224929,-0.222601,1.79388,32.6744,100.488,5.353,0,0,0.0969767,7.59826,11.2016,-19.34,-0.12417,-0.00879464,0.750565,-27.7102,-29.4346,3.72794,0,0,0.10921,,,,22.1204,-1.21962,-0.119882,-15.6155,27.1939,99.9794,197.064,1222.67,143.92,432.288,432.288,432.288,55.9655,-54.0445,72.5058,219.755,1468.61,43.817,84.8105,84.8105,84.8104
717,0,-14.3827,0,0,-14.5546,0.138479,-8.7192,-0.136323,-0.0176032,0.032149,-14.1016,-1.29346e-016,-1.00089,0,0,0.0168904,6.33049,-5.63464,64.844,61.8577,1609.31,528.549,444.562,444.562,444.562,73.1931,-67.0592,84.6391,60.9808,1879.89,79.4291,247.836,247.836,247.836,-87.3475,7.62602,-12.067,,,,,,,29.9575,2.25609,23.9618,0.288263,-0.0177675,1.5423,-191.025,33.2627,6.0425,0,0,-0.183982,-7.32519,2.33986,-29.9785,0.216723,-0.107438,0.559924,88.1493,-12.6405,-1.53887,0,0,-0.0177778,,,,21.9954,1.34299,0.373623,4.93026,-16.1457,93.8859,111.312,1711.71,105.369,415.793,415.793,415.793,73.1931,-67.0592,84.6391,43.7103,1960.59,75.6903,82.6119,82.6119,82.6119,-16.2498,18.2156,88.1644,135.318,1546.78,967.144,166.813,166.813,166.813,8.54092,0,0,8.80779,1.99945,-14.0868,-0.18149,0.00637204,-0.0185472,-14.4607,8.27817e-016,5.02424,0,0,-0.00890378,-9.92871,14.4675,123.432,230.896,1439.5,547.426,431.52,431.519,431.52,54.9789,-53.0618,73.0319,217.563,1389.79,70.3374,254.432,254.432,254.432,-70.3575,4.19983,-1.52731,,,,,,,7.79,-2.8997,34.5503,-0.205996,-0.251738,1.7986,23.7351,105.383,7.48598,0,0,0.103647,8.3462,12.5508,-20.0606,-0.126082,-0.00100025,0.768483,-26.5702,-31.8525,5.00851,0,0,0.123695,,,,21.9954,-1.34299,-0.373623,-16.2063,28.1209,99.9307,197.45,1226.05,147.606,431.862,431.862,431.862,54.9789,-53.0618,73.0319,219.823,1469.64,41.8384,84.8105,84.8105,84.8105
718,0,-13.6672,0,0,-13.8522,0.227119,-9.28561,-0.134655,-0.0199469,0.0279419,-13.7726,4.7427e-016,-1.18664,0,0,0.0148182,5.90379,-5.43626,64.4989,60.1039,1613.03,529.437,444.22,444.22,444.22,73.2429,-67.1133,84.446,60.9992,1879.31,79.6683,247.836,247.836,247.836,-87.4593,7.51166,-11.974,,,,,,,29.3945,2.29907,24.0573,0.262101,-0.0435375,1.51446,-179.517,18.7484,5.0424,0,0,-0.166697,-7.24842,2.4664,-29.613,0.197906,-0.112164,0.554106,82.6785,-16.4709,-1.73699,0,0,-0.0137741,,,,21.8611,1.43249,0.633989,4.4037,-15.7477,93.2119,111.091,1711.01,105.256,415.926,415.925,415.925,73.2429,-67.1133,84.446,43.86,1960.05,76.0859,82.6119,82.6119,82.6119,-16.106,18.1322,87.9066,132.923,1553.55,968.155,166.813,166.813,166.813,8.08717,0,0,8.34622,2.02825,-14.2636,-0.189233,0.00504997,-0.0213414,-15.7284,-2.48345e-015,6.19431,0,0,-0.0110952,-10.0431,13.745,124.615,232.148,1449.83,547.2,431.901,431.901,431.901,53.8612,-52.0148,73.5236,217.83,1391.63,70.3811,254.432,254.432,254.431,-68.9146,4.21943,-1.52433,,,,,,,8.22781,-3.43041,35.9216,-0.182792,-0.271072,1.79584,13.7508,106.604,9.52087,0,0,0.107999,9.06505,14.0695,-20.7868,-0.128071,0.0115566,0.782323,-25.4725,-34.1003,6.14409,0,0,0.13799,,,,21.8611,-1.43249,-0.633989,-16.7592,29.1121,99.8396,197.732,1229.89,151.753,431.202,431.202,431.202,53.8612,-52.0148,73.5236,220.086,1470.74,39.8806,84.8105,84.8105,84.8106
